5,7,954.7,472.12,234.90999999999985,247.02999999999997,1,1,1.0
6,1,0.0,249.22,171.73,384.75,1,1,1.0
6,2,325.51,173.13,122.84000000000003,184.70999999999998,1,1,1.0
6,3,395.58,83.73,126.42000000000002,252.94,1,1,1.0
6,4,665.24,301.01,165.40999999999997,219.19000000000005,1,1,1.0
6,5,804.06,223.46,175.16000000000008,203.37999999999997,1,1,1.0
6,6,1115.32,0.0,156.1400000000001,259.94,1,1,1.0
6,7,954.7,469.31,234.90999999999985,249.83999999999997,1,1,1.0
7,1,0.0,249.22,166.09,384.75,1,1,1.0
7,2,321.54,173.39,122.83999999999997,184.71000000000004,1,1,1.0
7,3,391.86,83.6,126.42999999999995,252.94000000000003,1,1,1.0
7,4,665.46,300.95,165.29999999999995,219.29000000000002,1,1,1.0
7,5,804.06,221.34,172.35000000000002,205.49999999999997,1,1,1.0
7,6,1112.89,0.0,158.17999999999984,259.69,1,1,1.0
7,7,954.7,466.51,234.90999999999985,252.64,1,1,1.0
8,1,0.0,249.22,160.44,384.75,1,1,1.0
8,2,317.57,173.65,122.84000000000003,184.70000000000002,1,1,1.0
8,3,388.15,83.47,126.42000000000007,252.94000000000003,1,1,1.0
8,4,665.67,300.89,165.21000000000004,219.39,1,1,1.0
8,5,804.06,219.22,169.55000000000007,207.61999999999998,1,1,1.0
8,6,1110.46,0.0,160.23000000000002,259.43,1,1,1.0
8,7,954.7,463.7,234.90999999999985,255.45,1,1,1.0
9,1,0.0,249.22,154.8,384.75,1,1,1.0
9,2,313.6,173.9,122.83999999999997,184.71,1,1,1.0
9,3,384.43,83.34,126.43,252.93999999999997,1,1,1.0
9,4,665.88,300.82,165.12,219.50000000000006,1,1,1.0
9,5,804.06,217.1,166.74,209.73999999999998,1,1,1.0
9,6,1108.02,0.0,162.27999999999997,259.17,1,1,1.0
9,7,954.7,460.9,234.90999999999985,258.25,1,1,1.0
10,1,0.0,250.2,152.72,382.44,1,1,1.0
10,2,311.27,174.73,122.84000000000003,184.71,1,1,1.0
10,3,381.53,82.88,127.18,253.76,1,1,1.0
10,4,666.09,300.76,165.01999999999998,219.60000000000002,1,1,1.0
10,5,799.07,217.75,171.03999999999996,209.74,1,1,1.0
10,6,1106.99,1.24,162.25,259.39,1,1,1.0
10,7,954.58,460.9,235.02999999999986,258.25,1,1,1.0
11,1,0.0,251.18,150.64,380.12999999999994,1,1,1.0
11,2,308.94,175.55,122.83999999999997,184.70999999999998,1,1,1.0
11,3,378.62,82.41,127.94,254.6,1,1,1.0
11,4,666.3,300.7,164.93000000000006,219.7,1,1,1.0
11,5,794.09,218.39,175.31999999999994,209.75,1,1,1.0
11,6,1105.96,2.49,162.21000000000004,259.59999999999997,1,1,1.0
11,7,954.46,460.9,235.14999999999986,258.25,1,1,1.0
12,1,0.0,252.16,148.56,377.83000000000004,1,1,1.0
12,2,306.6,176.38,122.83999999999997,184.70999999999998,1,1,1.0
12,3,375.72,81.94,128.69,255.43,1,1,1.0
12,4,666.52,300.64,164.83000000000004,219.80000000000007,1,1,1.0
12,5,789.1,219.04,179.62,209.73999999999998,1,1,1.0
12,6,1104.94,3.73,162.16999999999985,259.82,1,1,1.0
12,7,954.34,460.9,235.26999999999987,258.25,1,1,1.0
13,1,0.0,253.14,146.48,375.52,1,1,1.0
13,2,304.27,177.2,122.84000000000003,184.71000000000004,1,1,1.0
13,3,372.81,81.48,129.45,256.25,1,1,1.0
13,4,666.73,300.58,164.74,219.89000000000004,1,1,1.0
13,5,784.11,219.68,183.91999999999996,209.75,1,1,1.0
13,6,1103.91,4.97,162.12999999999988,260.03,1,1,1.0
13,7,954.23,460.9,235.37999999999988,258.25,1,1,1.0
14,1,0.0,254.12,144.4,373.21000000000004,1,1,1.0
14,2,301.94,178.03,122.83999999999997,184.71,1,1,1.0
14,3,369.91,81.01,130.2,257.08,1,1,1.0
14,4,666.94,300.52,164.64,219.99,1,1,1.0
14,5,779.13,220.33,188.20000000000005,209.73999999999998,1,1,1.0
14,6,1102.88,6.22,162.0999999999999,260.23999999999995,1,1,1.0
14,7,954.11,460.9,235.4999999999999,258.25,1,1,1.0
15,1,0.0,255.09,142.32,370.91999999999996,1,1,1.0
15,2,299.61,178.85,122.83999999999997,184.71,1,1,1.0
15,3,367.0,80.55,130.95999999999998,257.9,1,1,1.0
15,4,667.15,300.46,164.55000000000007,220.08999999999997,1,1,1.0
15,5,774.14,220.97,192.5,209.75000000000003,1,1,1.0
15,6,1101.85,7.46,162.07000000000016,260.46000000000004,1,1,1.0
15,7,953.99,460.9,235.6199999999999,258.25,1,1,1.0
16,1,0.0,256.07,140.24,368.60999999999996,1,1,1.0
16,2,297.28,179.68,122.84000000000003,184.70999999999998,1,1,1.0
16,3,364.1,80.08,131.70999999999998,258.73,1,1,1.0
16,4,667.36,300.4,164.46000000000004,220.19000000000005,1,1,1.0
16,5,769.16,221.62,196.79000000000008,209.74,1,1,1.0
16,6,1100.82,8.7,162.02999999999997,260.68,1,1,1.0
16,7,953.88,460.9,235.7299999999999,258.25,1,1,1.0
17,1,0.0,257.05,138.16,366.3,1,1,1.0
17,2,294.95,180.5,122.84000000000003,184.70999999999998,1,1,1.0
17,3,361.19,79.61,132.47000000000003,259.56,1,1,1.0
17,4,667.57,300.33,164.3599999999999,220.3,1,1,1.0
17,5,764.17,222.26,201.08000000000004,209.75,1,1,1.0
17,6,1099.79,9.95,162.0,260.88,1,1,1.0
17,7,953.76,460.9,235.8499999999999,258.25,1,1,1.0
18,1,0.0,258.03,136.08,364.0,1,1,1.0
18,2,292.62,181.33,122.83999999999997,184.69999999999996,1,1,1.0
18,3,358.29,79.15,133.21999999999997,260.38,1,1,1.0
18,4,667.79,300.27,164.26,220.39999999999998,1,1,1.0
18,5,759.18,222.91,205.38,209.73999999999998,1,1,1.0
18,6,1098.76,11.19,161.96000000000004,261.1,1,1,1.0
18,7,953.64,460.9,235.9699999999999,258.25,1,1,1.0
19,1,0.0,259.01,134.0,361.69000000000005,1,1,1.0
19,2,290.29,182.15,122.83999999999997,184.71,1,1,1.0
19,3,355.38,78.68,133.98000000000002,261.21,1,1,1.0
19,4,668.0,300.21,164.16999999999996,220.50000000000006,1,1,1.0
19,5,754.2,223.56,209.66999999999996,209.74,1,1,1.0
19,6,1097.73,12.43,161.93000000000006,261.32,1,1,1.0
19,7,953.53,460.9,236.07999999999993,258.25,1,1,1.0
20,1,0.0,259.99,131.92,359.38,1,1,1.0
20,2,287.95,182.98,122.84000000000003,184.70000000000002,1,1,1.0
20,3,352.48,78.21,134.72999999999996,262.04,1,1,1.0
20,4,668.21,300.15,164.06999999999994,220.60000000000002,1,1,1.0
20,5,749.21,224.2,213.95999999999992,209.75,1,1,1.0
20,6,1096.7,13.68,161.88999999999987,261.53,1,1,1.0
20,7,953.41,460.9,236.19999999999993,258.25,1,1,1.0
21,1,0.0,260.97,129.84,357.0799999999999,1,1,1.0
21,2,285.62,183.8,122.83999999999997,184.70999999999998,1,1,1.0
21,3,349.57,77.75,135.48000000000002,262.86,1,1,1.0
21,4,668.42,300.09,163.98000000000002,220.7,1,1,1.0
21,5,744.22,224.85,218.26,209.73999999999998,1,1,1.0
21,6,1095.68,14.92,161.8499999999999,261.74,1,1,1.0
21,7,953.29,460.9,236.31999999999994,258.25,1,1,1.0
22,1,0.0,261.95,127.76,354.77000000000004,1,1,1.0
22,2,283.29,184.63,122.83999999999997,184.7,1,1,1.0
22,3,346.67,77.28,136.22999999999996,263.69000000000005,1,1,1.0
22,4,668.63,300.03,163.89,220.80000000000007,1,1,1.0
22,5,739.24,225.49,222.54999999999995,209.75,1,1,1.0
22,6,1094.65,16.16,161.81999999999994,261.96,1,1,1.0
22,7,953.17,460.9,236.43999999999994,258.25,1,1,1.0
23,1,0.0,262.93,125.68,352.46,1,1,1.0
23,2,280.96,185.45,122.84000000000003,184.71000000000004,1,1,1.0
23,3,343.76,76.82,136.99,264.51,1,1,1.0
23,4,668.85,299.97,163.78999999999996,220.89999999999998,1,1,1.0
23,5,734.25,226.14,226.84000000000003,209.74,1,1,1.0
23,6,1093.62,17.41,161.7800000000002,262.16999999999996,1,1,1.0
23,7,953.06,460.9,236.54999999999995,258.25,1,1,1.0
24,1,0.0,263.91,123.6,350.16,1,1,1.0
24,2,278.63,186.28,122.84000000000003,184.70000000000002,1,1,1.0
24,3,340.86,76.35,137.74,265.34000000000003,1,1,1.0
24,4,669.06,299.91,163.69000000000005,220.98999999999995,1,1,1.0
24,5,729.26,226.78,231.14,209.74999999999997,1,1,1.0
24,6,1092.59,18.65,161.75,262.39000000000004,1,1,1.0
24,7,952.94,460.9,236.66999999999985,258.25,1,1,1.0
25,1,0.0,264.88,121.52,347.86,1,1,1.0
25,2,276.3,187.1,122.83999999999997,184.71,1,1,1.0
25,3,337.95,75.88,138.5,266.17,1,1,1.0
25,4,669.27,299.84,163.60000000000002,221.10000000000008,1,1,1.0
25,5,724.28,227.43,231.69000000000005,209.74,1,1,1.0
25,6,1089.02,20.19,161.71000000000004,262.6,1,1,1.0
25,7,952.82,460.9,236.78999999999985,258.25,1,1,1.0
26,1,0.0,265.86,119.44,345.54999999999995,1,1,1.0
26,2,273.97,187.93,122.83999999999997,184.7,1,1,1.0
26,3,335.05,75.42,139.25,266.99,1,1,1.0
26,4,669.48,299.78,163.51,221.20000000000005,1,1,1.0
26,5,719.29,228.07,232.25,209.75,1,1,1.0
26,6,1085.45,21.73,161.68000000000006,262.82,1,1,1.0
26,7,952.71,460.9,236.89999999999986,258.25,1,1,1.0
27,1,0.0,266.84,117.36,343.25000000000006,1,1,1.0
27,2,271.64,188.75,122.84000000000003,184.70999999999998,1,1,1.0
27,3,332.14,74.95,140.01,267.83,1,1,1.0
27,4,669.69,299.72,163.40999999999997,221.29999999999995,1,1,1.0
27,5,714.3,228.72,232.81000000000006,209.73999999999998,1,1,1.0
27,6,1081.88,23.28,161.63999999999987,263.02,1,1,1.0
27,7,952.59,460.9,237.01999999999987,258.25,1,1,1.0
28,1,0.0,267.82,115.28,340.94,1,1,1.0
28,2,269.3,189.58,122.83999999999997,184.69999999999996,1,1,1.0
28,3,329.24,74.48,140.76,268.65999999999997,1,1,1.0
28,4,669.91,299.66,163.31000000000006,221.39999999999992,1,1,1.0
28,5,709.32,229.37,233.3599999999999,209.74,1,1,1.0
28,6,1078.31,24.82,161.61000000000013,263.24,1,1,1.0
28,7,952.47,460.9,237.13999999999987,258.25,1,1,1.0
29,8,0.0,161.35,84.96,130.91,1,1,1.0
29,1,0.0,268.8,113.2,338.62999999999994,1,1,1.0
29,2,266.97,190.4,122.83999999999997,184.71,1,1,1.0
29,3,326.33,74.02,141.52000000000004,269.48,1,1,1.0
29,4,670.12,299.6,163.22000000000003,221.5,1,1,1.0
29,5,704.33,230.01,233.91999999999996,209.75,1,1,1.0
29,6,1074.74,26.36,161.57999999999993,263.46,1,1,1.0
29,7,952.36,460.9,237.2499999999999,258.25,1,1,1.0
30,8,0.0,157.61,84.96,157.36,1,1,1.0
30,1,0.0,281.2,111.12,324.91,1,1,1.0
30,2,264.64,191.23,122.84000000000003,184.70000000000002,1,1,1.0
30,3,323.43,73.55,142.26999999999998,270.31,1,1,1.0
30,4,670.33,299.54,163.12,221.59999999999997,1,1,1.0
30,5,699.35,230.66,234.47000000000003,209.73999999999998,1,1,1.0
30,6,1071.18,27.9,161.52999999999997,263.67,1,1,1.0
30,7,952.24,460.9,237.3699999999999,258.25,1,1,1.0
31,8,0.0,153.87,84.96,183.8,1,1,1.0
31,1,0.0,293.6,109.04,311.17999999999995,1,1,1.0
31,2,262.31,192.05,122.83999999999997,184.70999999999998,1,1,1.0
31,3,320.52,73.09,143.03000000000003,271.13,1,1,1.0
31,4,670.54,299.48,163.0300000000001,221.69999999999993,1,1,1.0
31,5,694.36,231.3,235.02999999999997,209.75,1,1,1.0
31,6,1067.61,29.45,161.5,263.88,1,1,1.0
31,7,952.12,460.9,237.4899999999999,258.25,1,1,1.0
32,8,0.0,150.13,84.96,210.25,1,1,1.0
32,1,0.0,306.0,106.96,297.45000000000005,1,1,1.0
32,2,259.98,192.88,122.83999999999997,184.7,1,1,1.0
32,3,317.62,72.62,143.77999999999997,271.96,1,1,1.0
32,4,670.75,299.42,162.94000000000005,221.8,1,1,1.0
32,5,689.37,231.95,235.60000000000002,209.74,1,1,1.0
32,6,1064.04,30.99,161.46000000000004,264.09999999999997,1,1,1.0
32,7,952.01,460.9,237.5999999999999,258.25,1,1,1.0
33,8,0.0,146.38,84.96,236.70999999999998,1,1,1.0
33,1,0.0,318.4,104.88,283.73,1,1,1.0
33,2,257.65,193.7,122.84000000000003,184.71000000000004,1,1,1.0
33,3,314.71,72.15,144.54000000000002,272.78999999999996,1,1,1.0
33,4,670.97,299.35,162.82999999999993,221.90999999999997,1,1,1.0
33,5,684.39,232.59,236.14999999999998,209.74999999999997,1,1,1.0
33,6,1060.47,32.53,161.43000000000006,264.30999999999995,1,1,1.0
33,7,951.89,460.9,237.7199999999999,258.25,1,1,1.0
34,8,0.0,142.64,84.96,263.15000000000003,1,1,1.0
34,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
34,2,255.32,194.53,122.84000000000003,184.70000000000002,1,1,1.0
34,3,311.81,71.69,145.29000000000002,273.61,1,1,1.0
34,4,671.18,299.29,162.74,222.00999999999993,1,1,1.0
34,5,679.4,233.24,236.71000000000004,209.74,1,1,1.0
34,6,1056.9,34.07,161.38999999999987,264.53000000000003,1,1,1.0
34,7,951.77,460.9,237.83999999999992,258.25,1,1,1.0
35,8,0.0,138.9,84.96,289.6,1,1,1.0
35,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
35,2,253.14,196.06,122.84000000000003,184.70999999999998,1,1,1.0
35,3,307.19,71.69,146.89999999999998,274.12,1,1,1.0
35,4,671.39,299.23,162.64999999999998,222.10000000000002,1,1,1.0
35,5,679.4,233.82,234.52999999999997,209.16000000000003,1,1,1.0
35,6,1048.51,34.71,163.51,265.94,1,1,1.0
35,7,951.65,460.9,237.95999999999992,258.25,1,1,1.0
36,8,2.69,137.93,86.95,277.81,1,1,1.0
36,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
36,2,250.96,197.6,122.84,184.71,1,1,1.0
36,3,302.58,71.69,148.51,274.63,1,1,1.0
36,4,671.6,299.17,162.55999999999995,222.2,1,1,1.0
36,5,679.4,234.39,232.35000000000002,208.59000000000003,1,1,1.0
36,6,1040.11,35.35,165.6300000000001,267.34999999999997,1,1,1.0
36,7,951.54,460.9,238.06999999999994,258.25,1,1,1.0
37,8,5.38,136.97,88.95,266.01,1,1,1.0
37,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
37,2,248.78,199.14,122.84,184.71000000000004,1,1,1.0
37,3,297.96,71.69,150.12,275.15,1,1,1.0
37,4,671.81,299.11,162.46000000000004,222.29999999999995,1,1,1.0
37,5,679.4,234.97,230.17000000000007,208.01000000000002,1,1,1.0
37,6,1031.72,35.99,167.74,268.76,1,1,1.0
37,7,951.42,460.9,238.18999999999994,258.25,1,1,1.0
38,8,8.07,136.0,90.94999999999999,254.22000000000003,1,1,1.0
38,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
38,2,246.61,200.67,122.83999999999997,184.71,1,1,1.0
38,3,293.35,71.69,151.71999999999997,275.66,1,1,1.0
38,4,672.02,299.05,162.37,222.40000000000003,1,1,1.0
38,5,679.4,235.54,227.99,207.44000000000003,1,1,1.0
38,6,1023.33,36.63,169.85000000000002,270.17,1,1,1.0
38,7,951.3,460.9,238.30999999999995,258.25,1,1,1.0
39,8,10.76,135.04,92.94999999999999,242.41,1,1,1.0
39,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
39,2,244.43,202.21,122.83999999999997,184.71,1,1,1.0
39,3,288.73,71.69,153.32999999999998,276.17,1,1,1.0
39,4,672.24,298.99,162.26999999999998,222.5,1,1,1.0
39,5,679.4,236.12,225.81000000000006,206.86,1,1,1.0
39,6,1014.94,37.27,171.96000000000004,271.58000000000004,1,1,1.0
39,7,951.19,460.9,238.41999999999985,258.25,1,1,1.0
40,8,13.45,134.07,94.95,230.62,1,1,1.0
40,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
40,2,242.25,203.75,122.83999999999997,184.70999999999998,1,1,1.0
40,3,284.12,71.69,154.94,276.68,1,1,1.0
40,4,672.45,298.93,162.16999999999996,222.59999999999997,1,1,1.0
40,5,679.4,236.69,223.63,206.29000000000002,1,1,1.0
40,6,1006.54,37.92,174.09000000000015,272.97999999999996,1,1,1.0
40,7,951.07,460.9,238.53999999999985,258.25,1,1,1.0
41,8,16.14,133.11,96.94,218.82,1,1,1.0
41,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
41,2,240.07,205.29,122.84000000000003,184.70000000000002,1,1,1.0
41,3,279.5,71.69,156.55,277.2,1,1,1.0
41,4,672.66,298.86,162.08000000000004,222.71000000000004,1,1,1.0
41,5,679.4,237.27,221.45000000000005,205.71,1,1,1.0
41,6,998.15,38.56,176.19999999999993,274.39,1,1,1.0
41,7,950.95,460.9,238.65999999999985,258.25,1,1,1.0
42,8,18.83,132.14,98.94,207.03000000000003,1,1,1.0
42,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
42,2,237.9,206.82,122.84,184.70999999999998,1,1,1.0
42,3,274.89,71.69,158.15000000000003,277.71,1,1,1.0
42,4,672.87,298.8,161.99,222.81,1,1,1.0
42,5,679.4,237.85,219.26999999999998,205.13000000000002,1,1,1.0
42,6,989.76,39.2,178.30999999999995,275.8,1,1,1.0
42,7,950.84,460.9,238.76999999999987,258.25,1,1,1.0
43,8,21.52,131.18,100.94,195.23000000000002,1,1,1.0
43,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
43,2,235.72,208.36,122.84,184.70999999999998,1,1,1.0
43,3,270.27,71.7,159.77000000000004,278.21000000000004,1,1,1.0
43,4,673.08,298.74,161.89,222.90999999999997,1,1,1.0
43,5,679.4,238.42,217.10000000000002,204.56000000000003,1,1,1.0
43,6,981.36,39.84,180.42999999999995,277.21000000000004,1,1,1.0
43,7,950.72,460.9,238.88999999999987,258.25,1,1,1.0
44,8,24.21,130.21,102.94,183.43999999999997,1,1,1.0
44,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
44,2,233.54,209.9,122.84,184.70000000000002,1,1,1.0
44,3,265.66,71.7,161.36999999999995,278.72,1,1,1.0
44,4,673.3,298.68,161.79000000000008,223.01000000000005,1,1,1.0
44,5,679.4,239.0,214.92000000000007,203.98000000000002,1,1,1.0
44,6,972.97,40.48,182.53999999999996,278.62,1,1,1.0
44,7,950.6,460.9,239.00999999999988,258.25,1,1,1.0
45,8,26.9,129.24,104.94,171.64,1,1,1.0
45,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
45,2,231.36,211.43,122.83999999999997,184.70999999999998,1,1,1.0
45,3,261.04,71.7,162.97999999999996,279.24,1,1,1.0
45,4,673.51,298.62,161.70000000000005,223.11,1,1,1.0
45,5,679.4,239.57,212.74,203.41000000000003,1,1,1.0
45,6,964.58,41.12,184.64999999999998,280.03,1,1,1.0
45,7,950.48,460.9,239.12999999999988,258.25,1,1,1.0
46,8,29.59,128.28,106.93,159.84,1,1,1.0
46,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
46,2,229.19,212.97,122.83999999999997,184.71,1,1,1.0
46,3,256.43,71.7,164.57999999999998,279.75,1,1,1.0
46,4,673.72,298.56,161.61,223.2,1,1,1.0
46,5,679.4,240.15,210.56000000000006,202.83,1,1,1.0
46,6,956.19,41.76,186.76999999999998,281.44,1,1,1.0
46,7,950.37,460.9,239.2399999999999,258.25,1,1,1.0
47,8,32.28,127.31,108.93,148.05,1,1,1.0
47,1,0.0,330.8,102.8,269.99999999999994,1,1,1.0
47,2,227.01,214.51,122.84000000000003,184.71000000000004,1,1,1.0
47,3,251.81,71.7,166.2,280.26,1,1,1.0
47,4,673.93,298.5,161.5100000000001,223.29999999999995,1,1,1.0
47,5,679.4,240.72,208.38,202.26000000000002,1,1,1.0
47,6,947.79,42.4,188.8900000000001,282.85,1,1,1.0
47,7,950.25,460.9,239.3599999999999,258.25,1,1,1.0
48,8,34.97,126.35,110.93,136.25000000000003,1,1,1.0
48,9,336.91,0.85,89.66999999999996,153.42000000000002,1,1,1.0
48,2,224.83,216.05,122.84,184.7,1,1,1.0
48,3,247.2,71.7,167.8,280.77000000000004,1,1,1.0
48,4,674.14,298.44,161.41999999999996,223.40000000000003,1,1,1.0
48,5,679.4,241.3,206.20000000000005,201.68,1,1,1.0
48,6,939.4,43.04,191.0000000000001,284.26,1,1,1.0
48,7,950.13,460.9,239.4799999999999,258.25,1,1,1.0
49,8,37.11,124.96,110.92999999999999,136.60000000000002,1,1,1.0
49,9,334.63,0.82,90.00999999999999,154.54000000000002,1,1,1.0
49,2,223.04,216.42,122.84,184.71,1,1,1.0
49,3,246.07,72.19,165.43,275.95,1,1,1.0
49,4,674.36,298.37,161.31999999999994,223.51,1,1,1.0
49,5,681.38,241.16,205.59000000000003,201.66,1,1,1.0
49,6,932.11,43.65,190.7199999999999,286.63,1,1,1.0
49,7,950.02,460.9,239.58999999999992,258.25,1,1,1.0
50,8,39.25,123.57,110.93,136.95,1,1,1.0
50,9,332.34,0.8,90.36000000000001,155.66,1,1,1.0
50,2,221.25,216.8,122.82999999999998,184.70999999999998,1,1,1.0
50,3,244.94,72.68,163.06,271.12,1,1,1.0
50,4,674.57,298.31,161.2199999999999,223.60999999999996,1,1,1.0
50,5,683.35,241.01,204.98000000000002,201.65000000000003,1,1,1.0
50,6,924.82,44.27,190.43999999999994,288.99,1,1,1.0
50,7,949.9,460.9,239.70999999999992,258.25,1,1,1.0
51,8,41.39,122.18,110.92999999999999,137.29000000000002,1,1,1.0
51,9,330.06,0.77,90.69999999999999,156.79,1,1,1.0
51,2,219.45,217.17,122.84000000000003,184.71,1,1,1.0
51,3,243.82,73.18,160.68,266.28,1,1,1.0
51,4,674.78,298.25,161.13,223.71000000000004,1,1,1.0
51,5,685.33,240.87,204.37,201.62,1,1,1.0
51,6,917.53,44.88,190.17000000000007,291.36,1,1,1.0
51,7,949.78,460.9,239.82999999999993,258.25,1,1,1.0
52,8,43.53,120.79,110.93,137.64,1,1,1.0
52,9,327.77,0.74,91.05000000000001,157.92,1,1,1.0
52,2,217.66,217.55,122.84,184.70999999999998,1,1,1.0
52,3,242.69,73.67,158.31,261.45,1,1,1.0
52,4,674.99,298.19,161.03999999999996,223.81,1,1,1.0
52,5,687.31,240.73,203.75,201.6,1,1,1.0
52,6,910.23,45.49,189.9000000000001,293.73,1,1,1.0
52,7,949.67,460.9,239.93999999999994,258.25,1,1,1.0
53,8,45.67,119.41,110.92999999999999,137.98,1,1,1.0
53,9,325.49,0.71,91.39999999999998,159.04999999999998,1,1,1.0
53,2,215.87,217.93,122.82999999999998,184.7,1,1,1.0
53,3,241.56,74.16,155.94,256.62,1,1,1.0
53,4,675.2,298.13,160.93999999999994,223.90999999999997,1,1,1.0
53,5,689.29,240.59,203.14,201.58,1,1,1.0
53,6,902.94,46.11,189.6199999999999,296.09,1,1,1.0
53,7,949.55,460.9,240.05999999999995,258.25,1,1,1.0
54,8,47.81,118.02,110.93,138.33000000000004,1,1,1.0
54,9,323.2,0.69,91.75,160.16,1,1,1.0
54,2,214.07,218.3,122.84000000000003,184.70999999999998,1,1,1.0
54,3,240.43,74.65,153.57,251.79999999999998,1,1,1.0
54,4,675.41,298.07,160.85000000000002,224.01000000000005,1,1,1.0
54,5,691.26,240.44,202.52999999999997,201.56,1,1,1.0
54,6,895.65,46.72,189.34000000000003,298.46000000000004,1,1,1.0
54,7,949.43,460.9,240.17999999999995,258.25,1,1,1.0
55,8,49.95,116.63,110.92999999999999,138.68,1,1,1.0
55,9,320.92,0.66,92.08999999999997,161.29,1,1,1.0
55,2,212.28,218.68,122.84,184.70999999999998,1,1,1.0
55,3,239.3,75.14,151.2,246.97000000000003,1,1,1.0
55,4,675.63,298.01,160.75,224.11,1,1,1.0
55,5,693.24,240.3,201.91999999999996,201.53999999999996,1,1,1.0
55,6,888.36,47.33,189.06000000000006,300.83000000000004,1,1,1.0
55,7,949.32,460.9,240.28999999999985,258.25,1,1,1.0
56,8,52.09,115.24,110.93,139.01999999999998,1,1,1.0
56,9,318.63,0.63,92.44,162.42000000000002,1,1,1.0
56,2,210.49,219.05,122.83999999999997,184.70999999999998,1,1,1.0
56,3,238.18,75.63,148.82,242.14,1,1,1.0
56,4,675.84,297.95,160.64999999999998,224.20999999999998,1,1,1.0
56,5,695.22,240.16,201.29999999999995,201.52,1,1,1.0
56,6,881.07,47.94,188.78999999999985,303.2,1,1,1.0
56,7,949.2,460.9,240.40999999999985,258.25,1,1,1.0
57,8,54.23,113.85,110.93,139.37,1,1,1.0
57,9,316.35,0.6,92.77999999999997,163.55,1,1,1.0
57,2,208.69,219.43,122.83999999999997,184.70999999999998,1,1,1.0
57,3,237.05,76.13,146.45,237.3,1,1,1.0
57,4,676.05,297.88,160.56000000000006,224.31000000000006,1,1,1.0
57,5,697.2,240.02,200.68999999999994,201.48999999999998,1,1,1.0
57,6,873.78,48.56,188.51,305.56,1,1,1.0
57,7,949.08,460.9,240.52999999999986,258.25,1,1,1.0
58,8,56.37,112.46,110.93,139.72000000000003,1,1,1.0
58,9,314.06,0.58,93.13999999999999,164.67,1,1,1.0
58,2,206.9,219.81,122.84,184.7,1,1,1.0
58,3,235.92,76.62,144.08,232.48000000000002,1,1,1.0
